Reference,Colour_Description,Breed_Description,Animal_Name,Gender,Suburb
156175,Sandy,Australian Kelpie X,CINDY,Desexed Female,DAVOREN PARK
156176,Brindle,Staffordshire Bull Terrier,LILLY,Desexed Female,ANDREWS FARM
156177,Tan/White,Chihuahua X,PIXIE,Female,DAVOREN PARK
156178,Liver,Dalmation,TOBY,Desexed Male,ANGLE VALE
156179,Tan/White,Papillon,HONEY,Desexed Female,DAVOREN PARK
156180,Black/White,Dalmation,LILLY,Desexed Female,ANGLE VALE
156181,Brindle,Staffordshire Bull Terrier X,ROCKIE,Male,DAVOREN PARK
156182,Brindle,American Staffordshire Terrier Cross,JUNIOR,Male,ELIZABETH DOWNS
156183,Tri-Colored,Chihuahua X,DAISY,Female,ANDREWS FARM
156184,Brown,Bullmastiff X,LOKI,Male,DAVOREN PARK
156185,Brown/White,Bulldog,BUSTA,Male,DAVOREN PARK
156186,Fawn,Chihuahua X,MISSIE,Desexed Female,DAVOREN PARK
156187,Brown,Australian Kelpie X,KOCO,Female,DAVOREN PARK
156188,Brown/White,Jack Russell Terrier X,GEMMA,Female,DAVOREN PARK
156189,Caramel,Chihuahua,LOLA,Female,MACDONALD PARK
156190,White/Red,Australian Cattle Dog,REBEL,Male,DAVOREN PARK
156191,White,Jack Russell Terrier,KATIE,Desexed Male,DAVOREN PARK
156192,Black/White,Shih Tzu X,BUBBLES,Female,DAVOREN PARK
156193,Tan,American Staffordshire Terrier,OSCAR,Male,ELIZABETH EAST
156194,Black/Tan/White,Chihuahua X,DEXTER,Male,ELIZABETH PARK
156195,Tri-Colored,Jack Russell Terrier X,SISSY,Desexed Female,DAVOREN PARK
156196,Black,Labrador Retriever X,ATTICUS,Male,DAVOREN PARK
156197,Brindle,Labrador Retriever X,SOOKIE,Desexed Female,ANDREWS FARM
156198,Tan/White,Papillon X,ZAC,Desexed Male,BLAKEVIEW
156199,Tri-Colored,Papillon X,FINN,Desexed Male,ULEYBURY
156200,White/Red,Boxer,BOO,Desexed Female,ULEYBURY
156201,White,Chihuahua,BILLY,Male,DAVOREN PARK
156202,Brown/White,Chihuahua,PRINCESS,Female,DAVOREN PARK
156203,White/Black,Siberian Husky,Jazzy,Desexed Female,SMITHFIELD
156204,Brown/White,Maltese X,POLLY,Desexed Female,DAVOREN PARK
156206,White,Shih Tzu,TRIXIE,Desexed Female,ELIZABETH DOWNS
156207,White,Siberian Husky,dakota,Desexed Female,SMITHFIELD
156208,Tan/White,Boxer X,BELLA,Desexed Female,CRAIGMORE
156209,Black/White,Jack Russell Terrier,bindy,Female,DAVOREN PARK
156210,Black,Pomeranian,mia,Female,DAVOREN PARK
156211,Tri-Colored,Maltese X,tallulah,Female,DAVOREN PARK
156212,White,Staffordshire Bull Terrier X,SPOT,Male,SMITHFIELD PLAINS
156213,Tan/Black,Pomeranian,GRACY,Female,SMITHFIELD
156214,Black/White,Papillon,OSCAR,Male,DAVOREN PARK
156215,Black/White,Siberian Husky,MICAH,Male,SMITHFIELD
156216,Fawn,Staffordshire Bull Terrier X,AUSSIE,Desexed Male,SMITHFIELD PLAINS
156217,Tan,Staffordshire Bull Terrier X,ANGEL,Female,SMITHFIELD PLAINS
156218,White/Brindle,Staffordshire Bull Terrier X,buster,Male,SMITHFIELD PLAINS
156219,Black/White,Samoyed X,peppa,Female,DAVOREN PARK
156220,White,Staffordshire Bull Terrier X,MISSY,Female,DAVOREN PARK
156221,Tan,American Staffordshire Terrier,TRIGGER,Male,DAVOREN PARK
156222,Brown/White,Fox Terrier (Smooth),DENO,Desexed Male,DAVOREN PARK
156223,White,Maltese X,Minnie,Desexed Female,ANDREWS FARM
156224,White/Brown,St. Bernard,Humphrey,Male,BLAKEVIEW
156225,White/Brown,Cavalier King Charles Spaniel,Mindy,Desexed Female,BLAKEVIEW
156226,Tan,Staffordshire Bull Terrier X,ALIKAI,Male,DAVOREN PARK
156227,Tri-Colored,Pomeranian,CHARLIE,Male,ELIZABETH EAST
156228,Brindle,Staffordshire Bull Terrier,BUDDY,Desexed Male,DAVOREN PARK
156229,Sable,Collie (Rough),BUFFY,Desexed Female,MACDONALD PARK
156230,Blue,Collie (Rough),SNOWY,Male,MACDONALD PARK
156231,Black/Brown,Staffordshire Bull Terrier,ROSE,Female,DAVOREN PARK
156232,Black/Grey,Irish Wolfhound,DUDLEY,Male,SMITHFIELD PLAINS
156233,Gold,Labrador Retriever,Jessica,Female,DAVOREN PARK
156234,Black /Tan,Rottweiler,Bindi,Female,ANGLE VALE
156235,Unknown,Fox Terrier (Smooth),Chevy,Male,BLAKEVIEW
156236,White,Fox Terrier (Smooth)  X,Beani,Desexed Female,BLAKEVIEW
156237,Black/Brown,Staffordshire Bull Terrier X,Diddy,Female,DAVOREN PARK
156238,Sandy,Australian Cattle Dog X,Sandy,Male,SMITHFIELD PLAINS
156239,Brown,American Staffordshire Terrier,Makka,Desexed Male,DAVOREN PARK
156240,Black/White,Maltese X,Bella,Female,DAVOREN PARK
156241,Cream,Pomeranian,Candy,Desexed Female,DAVOREN PARK
156242,Red,Pomeranian,Toffee,Desexed Female,DAVOREN PARK
156243,Gold,Labrador Retriever,Millie,Desexed Female,DAVOREN PARK
156244,Black/White,Australian Cattle Dog X,DEXTER,Male,WATERLOO CORNER
156245,White,American Staffordshire Terrier Cross,KIBA,Male,ELIZABETH SOUTH
156246,Black,Labrador Retriever X,MILLY,Desexed Female,HILLBANK
156247,Black/White,Chihuahua X,PATCH,Male,SMITHFIELD PLAINS
156248,Brown/White,Chihuahua X,MISSY,Female,SMITHFIELD PLAINS
156249,Tan,Poodle X,TAXI,Desexed Male,DAVOREN PARK
156250,Black/White,Maltese X,Coco,Desexed Male,CRAIGMORE
156251,Tan/White,Maltese X,Cookie,Desexed Female,CRAIGMORE
156252,Red,Chihuahua X,JULIUS,Desexed Male,DAVOREN PARK
156253,Brindle,Staffordshire Bull Terrier,Comet,Male,SMITHFIELD
156254,White,Australian Cattle Dog,MAXIMUS,Desexed Male,HILLBANK
156255,Black/Brown,Rottweiler X,Linda,Desexed Female,DAVOREN PARK
156256,Tan/White,X Breed,Tayson,Male,DAVOREN PARK
156257,Brown/White,Staffordshire Bull Terrier X,Kelly,Female,DAVOREN PARK
156258,Tan/Brindle,Staffordshire Bull Terrier,Puddy,Female,BLAKEVIEW
156259,White/Brindle,Staffordshire Bull Terrier X,ABBEY,Desexed Male,HILLBANK
156260,Black,Labrador Retriever X,BOLT,Male,ANDREWS FARM
156261,Black /Tan,German Shepherd Dog,TJ,Male,DAVOREN PARK
156262,Black/White,Maltese X,TINY,Male,DAVOREN PARK
156263,Brown,Chihuahua X,KIKI,Desexed Female,DAVOREN PARK
156264,White,Bull Terrier X,PATCH,Male,ELIZABETH VALE
156265,Black/White,Jack Russell Terrier X,JAZZY,Female,SMITHFIELD PLAINS
156266,Brown,Chihuahua,missy,Female,SMITHFIELD PLAINS
156267,Black,Staffordshire Bull Terrier X,SASH,Desexed Female,ELIZABETH NORTH
156268,Tri-Colored,Pomeranian X,ROMEO,Desexed Male,SMITHFIELD PLAINS
156269,Blue/Roan,Australian Cattle Dog,RUSTY (BLUE DOG),Male,DAVOREN PARK
156270,White/Red,Pomeranian X,TIA,Female,SMITHFIELD PLAINS
156271,Black/White,Maltese X,MOLLY,Female,SMITHFIELD PLAINS
156272,Black /Tan,Pomeranian,RASCAL,Desexed Male,DAVOREN PARK
156273,Silver/Black,Schnauzer (Miniature),JOCK,Male,DAVOREN PARK
156274,White,American Staffordshire Terrier,ELEANOR,Desexed Female,ELIZABETH SOUTH
156275,White,Maltese,BUDDY,Male,SMITHFIELD PLAINS
156276,Brown,Pomeranian,TIDDLES,Male,SMITHFIELD PLAINS
156277,White,Maltese,MAX,Male,DAVOREN PARK
156278,White/Brindle,American Staffordshire Terrier Cross,MIA,Female,DAVOREN PARK
156279,White/Brindle,American Staffordshire Terrier Cross,SHELBY,Female,DAVOREN PARK
156280,Gold,Labrador Retriever X,MONTANA,Male,DAVOREN PARK
156281,White,Shih Tzu,OLLIE,Desexed Male,CRAIGMORE
156282,Tan/White,Jack Russell Terrier,HOLLY,Female,DAVOREN PARK
156283,Blue,Australian Cattle Dog,STANLEY,Male,DAVOREN PARK
156284,Brown,Labrador Retriever,BAXTER,Male,SMITHFIELD PLAINS
156285,Blue/Roan,Australian Cattle Dog,BUNDY,Male,DAVOREN PARK
156286,Tri-Colored,Staffordshire Bull Terrier,OAKEY,Male,DAVOREN PARK
156287,Brown/White,Jack Russell Terrier X,IYLA,Female,DAVOREN PARK
156288,Brown,Rhodesian Ridgeback X,BONNIE,Female,SMITHFIELD PLAINS
156289,Brown/White,Pomeranian,BEAR,Female,SMITHFIELD PLAINS
156290,Brown,Australian Kelpie X,GYPSY,Desexed Female,DAVOREN PARK
156291,White,American Staffordshire Terrier Cross,PATCH,Male,DAVOREN PARK
156292,White,Shih Tzu,DUDE,Male,SMITHFIELD
156293,Beige,Shih Tzu X,SALLY,Female,ANDREWS FARM
156294,Cream,Maltese X,JOJO,Female,SMITHFIELD PLAINS
156295,Tri-Colored,Shih Tzu X,KASSY,Female,ANDREWS FARM
156296,White/Brown,Shih Tzu,ROXY,Female,DAVOREN PARK
156297,Black /Tan,Maltese X,ROCKY,Male,DAVOREN PARK
156298,White,Maltese X,CASSIE,Desexed Female,DAVOREN PARK
156299,Brindle/White,Staffordshire Bull Terrier,SHARNY,Female,ELIZABETH GROVE
156300,Black/White,Border Collie X,JELLY,Male,HILLBANK
156301,Black /Tan,German Shepherd Dog,MIG,Desexed Male,ANDREWS FARM
156302,Black,German Shepherd Dog X,SOPHIE,Male,ANDREWS FARM
156304,Tan,American Staffordshire Terrier Cross,KARMA,Desexed Female,SMITHFIELD PLAINS
156305,Black,Jack Russell Terrier,COOKIE,Female,ANDREWS FARM
156306,Brindle,Deerhound,MILLZ,Male,SMITHFIELD PLAINS
156307,Tan,Coolie X,KHALIFA,Male,SMITHFIELD PLAINS
156308,Tan/Black,Rhodesian Ridgeback X,NAHLA,Female,CRAIGMORE
156309,Brown,Cocker Spaniel,BEAR,Male,SMITHFIELD
156310,Brown,Rhodesian Ridgeback,BOOF,Male,ELIZABETH DOWNS
156311,Tri-Colored,Bull Terrier,Marley,Female,DAVOREN PARK
156312,Roan,Australian Cattle Dog X,Kelly,Male,DAVOREN PARK
156313,Black,Australian Silky Terrier X,Maddie,Female,CRAIGMORE
156314,Black,Labrador Retriever,SHDOW,Male,DAVOREN PARK
156315,Red,Boxer,Lennox,Desexed Male,ELIZABETH DOWNS
156316,Black/White,Alaskan Malamute,GASTON,Male,MUNNO PARA WEST
156317,White/Brown,Maltese X,MILLY,Desexed Female,MUNNO PARA WEST
156318,Black/Grey,Australian Stumpy Tail Cattle Dog,CAPTAIN JACK,Male,DAVOREN PARK
156319,Black/White,Shih Tzu,SCRUFFY,Male,DAVOREN PARK
156320,Brown,Australian Cattle Dog,DEE DEE,Female,DAVOREN PARK
156321,Tri-Colored,Alaskan Malamute X,BAILEY,Desexed Male,DAVOREN PARK
156322,Apricot,Bichon Frise,T BONE,Desexed Male,ANDREWS FARM
156323,Black,Poodle (Toy),BUZZ,Desexed Male,DAVOREN PARK
156324,Black,Unknown-pleaseadvise,BUFFY,Female,SMITHFIELD PLAINS
156325,Tan/White,American Staffordshire Terrier,JAX,Male,DAVOREN PARK
156326,Brown,Jack Russell Terrier X,jewsep-ee,Male,DAVOREN PARK
156327,White,Australian Cattle Dog X,BOOGA BOO,Male,ELIZABETH VALE
156328,Black/White,Border Collie,maddie,Desexed Female,CRAIGMORE
156329,White,Maltese X,OSCAR,Male,HILLBANK
156330,White,Labrador Retriever X,POOCH,Desexed Male,HILLBANK
156331,Black /Tan,Chihuahua,MAX,Desexed Male,ANDREWS FARM
156332,White,Maltese X,gizmo,Male,DAVOREN PARK
156333,Tan,Chihuahua,SMIDGE,Desexed Female,ANDREWS FARM
156334,Tan,Chihuahua,BEARLY,Desexed Female,ANDREWS FARM
156335,Black/Brindle,Staffordshire Bull Terrier,KENYA,Female,ANDREWS FARM
156336,Brindle,Staffordshire Bull Terrier,RUBY,Female,ANDREWS FARM
156337,Black/Tan/White,Australian Cattle Dog,INDY,Desexed Female,DAVOREN PARK
156338,White,Labrador Retriever,GIZMO,Desexed Female,ELIZABETH GROVE
156339,Brown,X Breed,MOOSE,Male,ELIZABETH GROVE
156340,Cream,Golden Retriever,ZARA,Desexed Female,VIRGINIA
156341,White/Brown,Jack Russell Terrier X,BELLA,Female,ELIZABETH EAST
156343,Brown,Staffordshire Bull Terrier,ZUKO,Desexed Male,ELIZABETH NORTH
156344,Black /Tan,German Shepherd Dog,NADIA,Female,ELIZABETH SOUTH
156345,White/Red,Staffordshire Bull Terrier X,JUGGERNAUT,Desexed Male,ELIZABETH NORTH
156346,Tan,Staffordshire Bull Terrier X,JADE,Female,ELIZABETH EAST
156347,Blue,Australian Cattle Dog X,LOLA,Female,ELIZABETH EAST
156348,Blue,American Staffordshire Terrier,ZEUS,Male,ELIZABETH NORTH
156349,White,Jack Russell Terrier,BEN,Desexed Male,DAVOREN PARK
156350,Blue,Australian Cattle Dog,PHEONIX,Desexed Female,ELIZABETH NORTH
156351,Black /Tan,German Shepherd Dog,GEMMA,Female,ANDREWS FARM
156352,Black,Rottweiler,CHARGER,Male,ANDREWS FARM
156353,Brindle,Staffordshire Bull Terrier X,MOLLY,Female,DAVOREN PARK
156354,Black /Tan,Rottweiler,RUBY,Desexed Female,ANGLE VALE
156355,Tri-Colored,Staffordshire Bull Terrier,SASHA,Desexed Female,MUNNO PARA WEST
156356,White,Maltese X,ANGEL,Female,DAVOREN PARK
156357,Black/White,Maltese X,SARA,Female,SMITHFIELD PLAINS
156358,White/Brown,Chihuahua X,BUNDY,Male,DAVOREN PARK
156359,Black/White,Jack Russell Terrier X,Umbre,Desexed Male,SMITHFIELD PLAINS
156360,Black/White,Australian Kelpie X,COCO,Desexed Female,ELIZABETH DOWNS
156361,Tan,Poodle X,MOCHA,Desexed Male,DAVOREN PARK
156362,White/Brown,Maltese X,Ruby,Desexed Female,SMITHFIELD PLAINS
156363,Black/Brown,German Shepherd Dog X,MEEKO,Female,DAVOREN PARK
156364,Black/Grey,Maltese X,BOB,Male,SMITHFIELD PLAINS
156365,Brown/White,Staffordshire Bull Terrier X,KOBI,Desexed Male,MUNNO PARA WEST
156366,Tan,Staffordshire Bull Terrier X,RA,Male,DAVOREN PARK
156367,Tan,X Breed,Buddy,Male,ANDREWS FARM
156368,Black /Tan,X Breed,Tiny,Desexed Male,ANDREWS FARM
156369,Black/White,Border Collie X,Ollie,Female,ELIZABETH NORTH
156370,White,Australian Cattle Dog,JORDAN,Female,DAVOREN PARK
156371,Brown,Staffordshire Bull Terrier X,Minnie,Female,DAVOREN PARK
156372,White/Brown,Maltese X,ROONEY,Male,MUNNO PARA WEST
156373,Brown,American Staffordshire Terrier,JAKE,Desexed Male,DAVOREN PARK
156374,Cream,Poodle X,ABBEY,Female,ANDREWS FARM
156375,White,Maltese X,DAISY,Desexed Female,ANDREWS FARM
156376,Silver,Shih Tzu X,CHUIE,Desexed Male,ANDREWS FARM
156377,Tan/White,Chihuahua X,SPARTACUS,Desexed Male,DAVOREN PARK
156378,White/Brown,Jack Russell Terrier X,2PAK,Male,DAVOREN PARK
156379,White,Staffordshire Bull Terrier X,WALLY,Male,DAVOREN PARK
156380,White,Cavalier King Charles Spaniel,HANNA,Female,MUNNO PARA
156381,Red,Chihuahua,TRIXIE,Female,ANDREWS FARM
156382,Black/Grey,Fox Terrier (Smooth)  X,GYPSIE,Female,MUNNO PARA
156383,White,Bichon Frise,TED,Desexed Male,ANDREWS FARM
156384,Black /Tan,Rottweiler,YAHNDI,Female,DAVOREN PARK
156385,White/Grey/Apricot,Maltese X,BJ,Male,ANDREWS FARM
156386,Black/White,Maltese X,PEPPER,Male,ANDREWS FARM
156387,White,Jack Russell Terrier X,PEPE,Desexed Male,SMITHFIELD PLAINS
156388,Black,Australian Kelpie X,RILEY,Desexed Female,ANDREWS FARM
156389,White,Staffordshire Bull Terrier X,ROUGH,Male,SMITHFIELD PLAINS
156390,White,Jack Russell Terrier X,SASHA,Female,ANGLE VALE
156391,Black/White,Pomeranian X,GIZMO,Male,DAVOREN PARK
156392,White/Black,Jack Russell Terrier X,SCRUFFY,Male,ONE TREE HILL
156393,Brown,American Staffordshire Terrier,CHOCCO,Desexed Male,DAVOREN PARK
156394,Brindle,Staffordshire Bull Terrier X,ROMEO,Desexed Male,ELIZABETH EAST
156395,Tan,Staffordshire Bull Terrier X,JULIE,Desexed Female,ELIZABETH EAST
156396,Black/White,Siberian Husky,RUBI,Female,ELIZABETH SOUTH
156397,Black/White,Staffordshire Bull Terrier,CLYDE,Male,ELIZABETH GROVE
156398,Black /Tan,German Shepherd Dog,CHLOE,Desexed Female,MUNNO PARA
156399,Tan,American Staffordshire Terrier,CHUCK,Male,DAVOREN PARK
156400,Tri-Colored,Chihuahua X,CHEEKY,Desexed Female,ELIZABETH NORTH
156401,Brindle,Staffordshire Bull Terrier,SAM,Male,DAVOREN PARK
156402,Blue,Australian Cattle Dog,HEIDI,Male,DAVOREN PARK
156403,Black/White,Border Collie,JED,Male,DAVOREN PARK
156404,Black,X Breed,PIPPA,Female,DAVOREN PARK
156405,Fawn,Pug,GRUG,Desexed Male,SMITHFIELD PLAINS
156406,Red,Bullmastiff,GEORGIA,Female,ANDREWS FARM
156407,Cream,Golden Retriever,BILLY,Male,CRAIGMORE
156408,Grey/White,Maltese X,RUBY,Male,ANDREWS FARM
156409,Cream,Golden Retriever,MADDIE,Female,CRAIGMORE
156410,Black,Shih Tzu X,SHADOW,Male,ANDREWS FARM
156411,White,Maltese X,CARAMEL,Male,ANDREWS FARM
156412,White/Brown,Border Collie X,CARA,Desexed Female,ANDREWS FARM
156413,White,Beagle,ZOID,Desexed Male,ANDREWS FARM
156414,Cream,Labrador Retriever,ROY,Desexed Male,DAVOREN PARK
156415,White,Maltese,JACK,Male,DAVOREN PARK
156416,White/Brown,King Charles Spaniel,DEXER,Desexed Male,ELIZABETH EAST
156417,Red,American Staffordshire Terrier,SOSTER,Desexed Male,MUNNO PARA WEST
156418,Red,Boxer,SOPHIE,Female,ANDREWS FARM
156419,Tri-Colored,Beagle X,SALLY,Desexed Female,ELIZABETH DOWNS
156420,Apricot,Maltese X,PIPPA,Desexed Female,ANDREWS FARM
156421,White,Poodle,DOUG,Male,ANDREWS FARM
156422,White,Staffordshire Bull Terrier,grungles,Desexed Male,DAVOREN PARK
156423,Black,Australian Cattle Dog,ELLA,Female,ELIZABETH NORTH
156424,White,Labrador Retriever,ELLA,Desexed Female,CRAIGMORE
156425,White,Maltese,OSCAR,Male,CRAIGMORE
156426,White,Maltese X,LOUIS,Desexed Male,ANDREWS FARM
156427,Black/Brown,Australian Terrier,TINY,Desexed Male,ANDREWS FARM
156428,Brown/White,Shih Tzu,MOLLY,Female,ANDREWS FARM
156429,Black/Brindle,Staffordshire Bull Terrier,ROCKY,Male,ANDREWS FARM
156430,White,Maltese X,PEPPER,Male,MUNNO PARA WEST
156431,Brown,Chihuahua X,BISKIT,Female,DAVOREN PARK
156432,Tan/White,Staffordshire Bull Terrier,SALTY,Male,DAVOREN PARK
156433,Black/White,Australian Cattle Dog X,PATCH,Female,DAVOREN PARK
156434,Tan,Australian Terrier,HAMISH,Desexed Male,YATTALUNGA
156435,Tan/Black,Mastiff X,LOLA,Female,HILLBANK
156436,White,Bull Terrier X,HUGO,Male,CRAIGMORE
156437,Brindle,Staffordshire Bull Terrier,SALLY,Female,ANDREWS FARM
156438,Brindle/White,Mastiff X,SAPPHIRE,Female,ELIZABETH PARK
156439,Tan/White,American Staffordshire Terrier Cross,STRIKER,Desexed Male,ELIZABETH
156440,Tan,Staffordshire Bull Terrier X,KANSAS,Female,SMITHFIELD PLAINS
156441,Gold,Cavalier King Charles Spaniel X,CHARLIE NAPOLEON,Desexed Male,ANDREWS FARM
156442,Black,Staffordshire Bull Terrier X,BRUCE,Desexed Male,BLAKEVIEW
156443,Black/Brown,Beagle X,ABBY,Desexed Female,HILLBANK
156444,White,White Swiss Shepherd,AMELLIA,Female,ANDREWS FARM
156445,White,White Swiss Shepherd,OPAL,Male,ANDREWS FARM
156446,Harlequin,Great Dane,DEXTER,Desexed Male,ANDREWS FARM
156447,Black/White,Fox Terrier (Smooth)  X,MOLLY,Desexed Female,SMITHFIELD PLAINS
156448,Tri-Colored,Papillon,Millee,Desexed Female,ANDREWS FARM
156449,White,Maltese X,BENJI,Male,DAVOREN PARK
156450,White,Maltese X,TAJH,Desexed Male,DAVOREN PARK
156451,Brindle,Staffordshire Bull Terrier X,Shepp,Male,DAVOREN PARK
156452,Grey/White,Siberian Husky,Indi,Male,ANDREWS FARM
156453,Tan/White,Maltese X,GIZMO,Male,ANDREWS FARM
156454,Brindle,Staffordshire Bull Terrier X,Narla,Female,DAVOREN PARK
156455,Tan,Staffordshire Bull Terrier X,Jester,Desexed Male,DAVOREN PARK
156456,Black/White,Staffordshire Bull Terrier,Jasmine,Desexed Female,ANDREWS FARM
156457,Brindle,American Staffordshire Terrier Cross,ANARCHY,Male,DAVOREN PARK
156458,Blenheim,Cavalier King Charles Spaniel,ANGUS,Desexed Male,ANDREWS FARM
156459,Brown/White,Jack Russell Terrier,LOUIE,Male,ANDREWS FARM
156460,Black,Shar Pei,BAILEE,Male,ANDREWS FARM
156461,Red,Cavalier King Charles Spaniel,LADY,Female,ANDREWS FARM
156462,Brown/White,Jack Russell Terrier,BROWNY,Male,DAVOREN PARK
156463,Black /Tan,Fox Terrier (Smooth),RUBY,Desexed Female,DAVOREN PARK
156464,Tan,Boxer X,DUKE,Male,DAVOREN PARK
156465,Apricot,Jack Russell Terrier X,ERPANG,Desexed Female,YATTALUNGA
156466,Tri-Colored,Maltese X,CHEVY,Desexed Male,SMITHFIELD PLAINS
156467,Black /Tan,Rottweiler X,TYSON,Desexed Male,SMITHFIELD PLAINS
156468,Fawn,Staffordshire Bull Terrier,ACHILLES,Desexed Male,ANDREWS FARM
156469,Grey/White,Chihuahua X,BLAZE,Male,SMITHFIELD PLAINS
156470,Tri-Colored,Shih Tzu,MILO,Desexed Male,ANDREWS FARM
156471,Brown/White,Lhasa Apso X,CHARLIE,Desexed Male,ANDREWS FARM
156472,White,Maltese X,DEXTER,Desexed Male,DAVOREN PARK
156473,Tan/White,Jack Russell Terrier,AYLA,Female,ANDREWS FARM
156474,Black,Border Collie X,MAX,Male,HILLBANK
156475,Black/White,Staffordshire Bull Terrier X,SABBATH,Male,ELIZABETH EAST
156476,White,Maltese X,ELLI,Female,SMITHFIELD PLAINS
156477,Black/White,Unknown,SARKI,Female,ELIZABETH NORTH
156478,Fawn,British Bulldog,RONAN,Male,CRAIGMORE
156479,Grey/Black,Alaskan Malamute,GAIA,Female,ELIZABETH DOWNS
156480,White,Fox Terrier (Smooth)  X,SOPHIE,Desexed Female,ANDREWS FARM
156481,Black /Tan,Chihuahua X,MISSY,Desexed Female,ANDREWS FARM
156482,Black/White,Australian Silky Terrier X,PANDA,Male,SMITHFIELD PLAINS
156483,Cream,Maltese X,mojo,Desexed Male,DAVOREN PARK
156484,Black,Dutch Shepherd,SKATES,Desexed Male,HILLIER
156485,White/Red,Siberian Husky,FAITH,Female,SMITHFIELD PLAINS
156486,Blue,Staffordshire Bull Terrier,ARWIN,Desexed Female,ANDREWS FARM
156487,Brown,Alaskan Malamute,PIPER,Desexed Female,SMITHFIELD PLAINS
156488,Tan/White,Cavalier King Charles Spaniel,JET,Male,MUNNO PARA WEST
156489,Brown,Australian Kelpie,DECOTA,Male,SMITHFIELD PLAINS
156490,Fawn,Pug,FRANKIE,Desexed Female,ANDREWS FARM
156491,Blue/Roan,Cocker Spaniel,BUDDY,Desexed Male,ELIZABETH NORTH
156492,Grey/White,Alaskan Malamute,SHYLA,Female,ANDREWS FARM
156493,Tan,Bullmastiff X,BUSTER,Male,DAVOREN PARK
156494,Gold,Labrador Retriever,LEWIS,Desexed Male,ANDREWS FARM
156495,Cream,Pomeranian,BELLA,Desexed Female,DAVOREN PARK
156496,Tan/Brown,Pomeranian X,SIMBA,Male,DAVOREN PARK
156497,Tan/White,Jack Russell Terrier X,GEORGIE,Desexed Female,MUNNO PARA WEST
156498,White,Maltese X,PEPE,Desexed Male,ELIZABETH EAST
156499,White,Maltese X,busta,Desexed Male,ELIZABETH GROVE
156500,Apricot,Poodle (Miniature),HONEY,Male,DAVOREN PARK
156501,Black/Grey,Pomeranian X,MILO,Desexed Male,ANDREWS FARM
156502,Black,German Shepherd Dog X,TYSON,Male,ANDREWS FARM
156503,Red,American Staffordshire Terrier,Sledge,Male,DAVOREN PARK
156504,Tan/White,Bulldog,Freya,Female,DAVOREN PARK
156505,Brindle,Staffordshire Bull Terrier X,Chopper,Male,HILLBANK
156506,Black/Tan/White,Staffordshire Bull Terrier X,Dallas,Male,HILLBANK
156507,Tan,Whippet X,BUDDY,Male,ANDREWS FARM
156508,Tan/White,Shar Pei X,SNOOP,Male,DAVOREN PARK
156509,Tri-Colored,Maltese X,MONDO,Male,MUNNO PARA
156510,Black/White,Staffordshire Bull Terrier,BLKWHT,Female,SMITHFIELD PLAINS
156511,Black,Rottweiler,TILLY,Female,DAVOREN PARK
156512,White,Maltese X,CHE CHE,Male,DAVOREN PARK
156513,Ginger,Maltese X,Nutmeg,Desexed Female,ANDREWS FARM
156514,White,Maltese,BENNY,Male,ELIZABETH EAST
156515,Tri-Colored,Jack Russell Terrier X,BELLA,Female,ANDREWS FARM
156516,White/Red,Australian Cattle Dog X,CHLOE,Female,DAVOREN PARK
156517,Gold,Cocker Spaniel,ROSIE,Desexed Female,SMITHFIELD PLAINS
156518,White,Poodle X,OSCAR,Male,ELIZABETH DOWNS
156519,Fawn,Mastiff,RUBY,Female,MUNNO PARA WEST
156520,Brindle,Staffordshire Bull Terrier,boof,Male,DAVOREN PARK
156521,White/Brindle,American Staffordshire Terrier,CLEO,Desexed Male,DAVOREN PARK
156522,Black/White,Border Collie X,MOJO,Desexed Male,DAVOREN PARK
